Time,Text,Name,Tweet_id,Verified
2022-03-30 20:32:47,DANKMEDUSA Giveaway  of @DankDirectory #dank #xcp #nft #btc #bitcoin #pepefrog @CounterpartyXCP   1) Follow 2) like & RT 3) reply this and tell me why You wanna have it! Winners (2) Will be random selected  Good luck!!   2nd dispenser Here  https://xchain.io/tx/7ad7c43d9ff6bb02bb7350aaaefad3a31c3eccb93d148155e5a9c5faa903661b…,@DAVEARTNFT,/DAVEARTNFT/status/1509267416953597960,False
2022-03-30 20:32:38,"So many #crypto investors are unable to think long term. Congrats if you are still here with us. You see the bigger picture and you’ll be rewarded well!  Long term, this market is going to explode #Bitcoin #Ethereum #Cardano #BNB",@Crypto_Ayda,/Crypto_Ayda/status/1509267377040547845,False
2022-03-30 20:30:00,"NOT A MISPRINT, OVER 1,000% GAIN IN 8 HOURS !  $ADA/USDT Take-Profit target 2  Period: 8 Hours 27 Minutes  Profit: +1,257.49%  Trade #crypto like a pro daily, create that 2nd income you deserve! click http://bit.ly/BKCEOVIP  #Binance #BNB #BSC #BTC #Bitcoin #ETH",@BinanceKiller,/BinanceKiller/status/1509266715196096517,True
2022-03-30 20:29:49,"How would an extra $1k in #Bitcoin feel?   Scan the QR Code for your chance to win  Scan, Like, Share as the Giveback Campaign continues!",@CryptoCrewU,/CryptoCrewU/status/1509266669436391425,False
2022-03-30 20:29:31,$VET is gaining more than 15% against #Bitcoin . $VET is gaining more than 14% against  #Ethereum.  #VET #VeFam #VeChain is trending on twitter and showing its show   Like RT if you wanna see $0.09 breakout this week!,@brain2jene,/brain2jene/status/1509266592114298888,False
2022-03-30 20:28:49,USA is ahead of CCP on #bitcoin:  1. More  bitcoin nodes 2. More  bitcoin holders 3. More  bitcoin miners 4. More  bitcoin exchanges  ,@BitcoinIsSaving,/BitcoinIsSaving/status/1509266419694948353,False
2022-03-30 20:20:44,Own. Your. Shit. Happy #stoic Wednesday #Bitcoin fam.,@CarlBMenger,/CarlBMenger/status/1509264384715022349,False
2022-03-30 20:19:52,Saying LFG buying #Bitcoin is bullish for $LUNA is an underestatement ,@traderrocko,/traderrocko/status/1509264163692032006,True
2022-03-30 20:18:49,"Not to brag, but I went back and forth between five different #Bitcoin rooms across Twitter Spaces and Clubhouse over the past hour and...   #Bitcoin was not being discussed in a single one. ",@VailshireCap,/VailshireCap/status/1509263900293750785,True
2022-03-30 20:14:03,Binance futures sell wall moved to 47600 Next target is around 46500  #bitcoin #btc #binance #cryptocrash #cryptocurrencies #crypto #short,@KamilRyjek,/KamilRyjek/status/1509262703159910403,True
2022-03-30 20:10:15,#marvin The duty of singers is singing.  That of poets is writing.  And that of #MarvinInu is multiplying your asset $marvin @marvin . @CryptoAres008 @Mogulito @billyson7878   OT #BSCGEMS #NFTGame #BSC $Cake #GameZone #M31 #bitcoin $KIBA #KIBA #Kasta $SHIB,@Herritage01,/Herritage01/status/1509261746111926272,False
2022-03-30 20:09:16,"Endgame for 2022 by @mikemcglone11   - Stock market has a 1/3 correction  - Crude oil drops to ~$50 - Gold rallies, #Bitcoin comes out ahead   Full episode: http://youtu.be/AXa07xg7y2A",@Blockworks_,/Blockworks_/status/1509261499935518720,False
2022-03-30 20:06:46,"$DICE dividends in just one day:  $533 (7,487 #TRX)  1. Get a @TronLinkWallet  2. Buy $DICE on http://trontrade.io 3. Freeze it on http://wink.org  Incredible job @WINkorg777   #WINK #cryptocurrency #NFTs #BNB #BTC #Bitcoin #Airdrop #GameFi #PlayToEarn @justinsuntron",@Nik2Know,/Nik2Know/status/1509260870202937345,False
2022-03-30 20:05:27,Isn't Gold Standard all about backing the dollar with #gold? It is quite funny to see an Austrian Economist who has advocated the gold standard for a long time now saying that backing @terra_money with #bitcoin makes no sense. He is now attacking himself.,@steve_nw_kim,/steve_nw_kim/status/1509260535446978562,True
2022-03-30 20:02:23,"When I bought #bitcoin at $100,  #eth  at $10 and was mining bitcoin, people thought I was weird.  I’m buying #decred  because theres a high probability with DCP0010 that number go up.  Number go up attracts more attention, attention makes number go up.  Here’s your chance.",@tony77915240,/tony77915240/status/1509259766010372105,False
2022-03-30 20:02:02,"Going to Bitcoin 2021 to put on the biggest ever #Bitcoin gaming event was a major watershed moment for ZEBEDEE. This is our story.  With exactly a week to go until @TheBitcoinConf, this year promises to be even bigger and better! Tnx, @BitcoinMagazine! ",@zebedeeio,/zebedeeio/status/1509259679179890690,True
2022-03-30 20:00:47,"If you are asked to sell 1 #Bitcoin to buy an #altcoin, which one will it be? ",@rain,/rain/status/1509259361662742528,False
2022-03-30 20:00:32,"Ready for the new @BitcoinMagazine issue ??? BRRRR    We've been printing A LOT.  Premium print, neon colors, silver stamp, it has it all.   Get yourself a BitcoinMagazine.  History have been printed just for you.  #bitcoin #magazine   TO THE MOON ",@AnnabelleBazi,/AnnabelleBazi/status/1509259301818454019,False
2022-03-30 20:00:25,"Announcing Lee Bratcher as a #Bitcoin2022 speaker!  @lee_bratcher is the president and founder of the Texas Blockchain Council, an association with more than 85 member companies and hundreds of individuals that seek to make Texas the jurisdiction of choice for #Bitcoin mining.",@TheBitcoinConf,/TheBitcoinConf/status/1509259270088445967,False
2022-03-30 19:56:57,#Bitcoin mf… look ,@RD_btc,/RD_btc/status/1509258399099334658,False
2022-03-30 19:34:45,Lots of divergences and bullish PA exhaustion on $Luna.  Expecting a dump if we close the daily below 107.  $BTC looks dumpy and honestly I never thought the upward move was legit.  #bitcoin #cryptocurrency,@Roman_Trading,/Roman_Trading/status/1509252809828581387,True
2022-03-30 19:34:20,Wack    #crypto #defi #bitcoin #ethereum #nft #nfts #cryptocurrency #Mandox #erc20 #bnb #uniswap #coinbase #opensea,@CommanderShib,/CommanderShib/status/1509252708695425027,False
2022-03-30 19:33:40,One week to go until RenewaBlox's very first #Bitcoin conference in Miami at @TheBitcoinConf April 6th-9th!  Our CTO @XanderCoinMiner will be representing RenewaBlox's 100% renewable energy #BTC mining farm. Come say hello!  #Bitcoin2022 #crypto #cryptonews @STOmarket $RVN #RVN,@RenewaBlox,/RenewaBlox/status/1509252540650696705,False
2022-03-30 19:31:45,#ICP #Bitcoin integration,@crypto_is_good,/crypto_is_good/status/1509252058305732617,True
2022-03-30 19:28:55,The next big #Bitcoin wave happens when this number turns into 2 or 3 out of 4. And these are the investors with a lot of money.,@IncomeSharks,/IncomeSharks/status/1509251343294164992,False
2022-03-30 19:28:51,Just the beginning. #Bitcoin,@CoinCornerDave,/CoinCornerDave/status/1509251326420692995,False
2022-03-30 19:27:27,I’m a fanboy of the BlackBox.  First production version I’ve seen in-person. In love   #bitcoin,@denverbitcoin,/denverbitcoin/status/1509250972886908929,True
2022-03-30 19:14:26,Thanks to the @DWildcatters we had the chance to show my interview with Gov. @GregAbbott_TX at the Empower conference today. He is helping to make Texas the jurisdiction of choice for #bitcoin and bitcoin mining!,@lee_bratcher,/lee_bratcher/status/1509247696749670404,True
2022-03-30 19:10:39,A snake stood and made a joke about Bitcon  Omo..it didn't fall ooo #bitcoin,@Iamheddie,/Iamheddie/status/1509246747406704644,False
2022-03-30 19:09:07,HodlHodl - Buy and Sell Bitcoin NO KYC http://dlvr.it/SMgChJ | @BTCsessions #Bitcoin #Buy #Sell #Bitcoin #KYC #BTCsessions #HodlHodl,@RunnymedeCap,/RunnymedeCap/status/1509246361698377730,True
2022-03-30 19:05:58,"Acquiring #DigiByte under $1 is like acquiring #Bitcoin under $1k. When compared to $BTC at current market prices, $DGB's fair value would be $1.5, and considering the improvements in decentralization, security, speed, tx cost, and all partnerships, it should be worth much more.",@Suave162,/Suave162/status/1509245567637073921,False
2022-03-30 19:05:57,"Get ready for Games & Prizes at 9PM UTC folks, where you can win some BNB prizes   All you need to do is join the telegram voice chat and make sure you're holding at least 5million $KODI   #Crypto #Bitcoin #Cryptocurrency #BTC #BSC #ETH #AVAX #Polygon #Cardano #Cro #NFT",@Kodi_Coin,/Kodi_Coin/status/1509245565200224265,False
2022-03-30 19:05:41,#Bitcoin is the best insurance on your future purchasing power that money can buy.,@mikealfred,/mikealfred/status/1509245498473193474,True
2022-03-30 19:02:29," Bitfinex CTO: ""We're really close to multiple nations adopting #bitcoin"" ",@BitcoinMagazine,/BitcoinMagazine/status/1509244690419302404,False
2022-03-30 19:02:03,"Is #Bitcoin primarily digital gold? @GalaxyDigitalHQ's @novogratz thinks so, but @Bakkt's @gavinmichael calls the definition too limiting.  @mikeybellusci reports.",@CoinDesk,/CoinDesk/status/1509244583909203981,False
2022-03-30 19:00:51,Check the potentials. #Axion  https://axion.network  #Crypto #Bitcoin #NFT #BTC #cryptocurrency #ETH #NFTs #BSC #ETH #DeFi #NFTart #blockchain #NFTCommunity #Ethereum,@axion_network,/axion_network/status/1509244281676079114,False
2022-03-30 19:00:28,Announcing Mexican Senator Indira Kempis as a #Bitcoin2022 speaker!   Senator @IndiraKempis is leading the way for #Bitcoin law and financial inclusion proposals in Mexico for the Mexican Senate. Stacy Herbert believes that Indira Kempis will be the next president of Mexico. ,@TheBitcoinConf,/TheBitcoinConf/status/1509244183651000342,False
2022-03-30 19:00:00,"LIVE: #Bitcoin's correlation to meme stocks reaches the highest level since 2020, is PoS more secure than PoW and more.  CoinDesk's @DantesOutlook and @HalbornSecurity's @HalbornSteve join ""All About Bitcoin"" on http://CoinDesk.TV:",@CoinDesk,/CoinDesk/status/1509244067758047240,False
2022-03-30 18:45:36,Bored Ape Yacht Club drives NFT sales to $300 million over the past week. These were the 5 best-selling digital collections. https://businessinsider.com/bored-ape-yacht-club-top-selling-nft-sales-cryptopunks-meebits-2022-3?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter… via @businessinsider  #NFTs #nftgallery #cryptotrading #Ethereum #Etherum #Web3 #APECOIN #Bitcoin @BoredApeYC @doodles,@proxima_web3,/proxima_web3/status/1509240443552284679,False
2022-03-30 18:44:16,"BREAKING: Malaysian authorities announce they've seized $69.8M worth of #Bitcoin mining hardware, and detained 627 people involved in illegal mining activities using stolen electrical power.",@WhaleWire,/WhaleWire/status/1509240105910865924,False
2022-03-30 18:42:04,"Join us as we make history in Miami Beach  Bitcoin 2022 is the world's largest #Bitcoin event in history. Network w/ thousands of Bitcoiners, 3000+ companies, 100+ artists, and 400+ speakers!  Save an EXTRA 10% w/ code: BRRR  http://b.tc/conference/registration…",@BitcoinMagazine,/BitcoinMagazine/status/1509239554599014410,False
2022-03-30 18:40:15,Greenpeace and @chrislarsensf demonstrating #Bitcoin Proof of Stake prototype.,@derekmross,/derekmross/status/1509239095276580868,True
2022-03-30 18:40:11,Congrats to #Beniinu army  #Beniinu Auto staking is live for our seat holders. thank you guys for your support We are just getting Started https://stake.beniinu.com $egld #elrondnetwork $xrp $shib $bni #bitcoin #cryptotrading #staking,@inu_beni,/inu_beni/status/1509239077765365762,False
2022-03-30 18:37:42,#BITCOIN BIG MOVE WITHIN HOURS!!!!!!!   In Todays Video: - URGENT #BITCOIN ANALYSIS   WATCH THIS VIDEO    LINK BELOW ,@MartiniGuyYT,/MartiniGuyYT/status/1509238453082501122,True
2022-03-30 18:32:57," ETH Dominance   #Bitcoin Dominance is projected to fall, whilst #Ethereum Dominance is breaking out of an ascending triangle.. long way to go yet   As you know, my next target for $ETH is $3,700 but it’s not stopping there ",@cryptoWZRD_,/cryptoWZRD_/status/1509237258750205962,True
2022-03-30 18:32:13,Glad to see good friends taking care of our Boston @stacyherbert @maxkeiser Even he gets financial freedom now #bitcoin,@JosueLopezGal,/JosueLopezGal/status/1509237073408053267,False
2022-03-30 18:18:16,"""#Bitcoin could actually be the economic driver that enables large scale [green, zero-emission] power infrastructure construction.""  Blockstream CEO @adam3us explaining how #BitcoinMining will help incentivize energy production.   Find out more  http://blockstream.com/energy",@Blockstream,/Blockstream/status/1509233564415582212,True
2022-03-30 18:17:34,Ssup #bitcoin family :),@RunwithBitcoin,/RunwithBitcoin/status/1509233386279346176,False
2022-03-30 18:17:13,Super helpful Discord tip for posting long videos! Larger than 8mb. #indiegame #indiedev #gamedev #madewithunity #PlayToEarn #Bitcoin #NFTCommunity #NFTs #lowpoly #NFTDrop,@AC_Xchange,/AC_Xchange/status/1509233298937040896,False
2022-03-30 18:16:30,Today's Minnaar Money  - 00567 Hidden #Bitcoin Treasure Art Details at http://StevenMinnaar.com #art #MinnaarMoney #Bitcoin #hiddentreasure #watercolor #painting #drawing #oilpainting,@Minnaar_art,/Minnaar_art/status/1509233119253045250,False
2022-03-30 18:15:13,When Transhuman Blockchain week?  #TranshumanCoin #blockchain  #web3 #Crypto #BinanceBlockchainWeek #Btc #LUNA #Ethereum #Bitcoin,@OkoliEvans,/OkoliEvans/status/1509232797583659018,False
2022-03-30 18:14:05,"Round 3 !! #Bitcoin ₿ook Madness!  It's getting spicy!  double elimination with: @dergigi, @saifedean, @timevalueofbtc, @jayberjay, @kiarabickers, @ericyakes, @real_vijay",@mistersplice,/mistersplice/status/1509232510886203400,False
2022-03-30 18:12:55,Was nice to relax for a bit today. But it looks like #bitcoin is picking up again.. ,@milesdeutscher,/milesdeutscher/status/1509232217268146181,True
2022-03-30 18:10:50,"I love my job.   I love working with passionate, brilliant people every day.   I love that we're building something that will inevitably change so many people's lives for the better at @Noah_HQ.   Working in #bitcoin is so life-changing.",@briimhd,/briimhd/status/1509231691759448066,False
2022-03-30 18:09:35,The investor's guide to #Bitcoin   1 - A quick primer on Bitcoin 2 - The case for Bitcoin 3 - How to invest in Bitcoin  By @aaronhasapen  https://blockworks.co/investors-guide-to-bitcoin/…,@Blockworks_,/Blockworks_/status/1509231378537357324,False
2022-03-30 18:07:05,"And #Bitcoin sets a new daily high.  If $BTC closes bullish today, it makes 9 bullish days. I looked back to 2018 and couldn't find any other time this has happened.  Can anybody find an example of 9 or more consecutive bullish days?",@LadyofCrypto1,/LadyofCrypto1/status/1509230748166930441,True
2022-03-30 18:06:45,Every asset is someone’s liability and vice versa. Every liability denominated in fiat becomes worthless when the underlying unit of account becomes worthless.   The only two assets on planet earth that aren’t someone else’s liability are #Bitcoin and physical #Gold.,@CarlBMenger,/CarlBMenger/status/1509230666076258306,False
2022-03-30 18:05:10,.@CoinDesk Managing Director @JodieGunzberg joins @JillMalandrino on @Nasdaq #TradeTalks to discuss why #bitcoin’s rally still has legs.,@TradeTalks,/TradeTalks/status/1509230265251606531,False
2022-03-30 18:00:15,#Bitcoin Bull Flag breaking BULLISH ,@rovercrc,/rovercrc/status/1509229028196208657,True
2022-03-30 17:47:14,"Bit5ive CEO Robert Collazo was recognized in the FL State House of Representatives On Thurs, Mar 10. Rep. Tom Fabricio (FL District 103), joined by Rep. Vance Aloupis (FL 115), highlighted the achievements and the positive impact on the local economy. #bit5ive $blqc #bitcoin",@bit5ive,/bit5ive/status/1509225752302084096,False
2022-03-30 17:45:27,"C'mon Bulls, Send it Back to $50,000   #Crypto #Bitcoin #BTC #BTCUSD $BTC",@CryptoFaibik,/CryptoFaibik/status/1509225305629679623,True
2022-03-30 17:43:44,THE BULLS ARE BACK   #Bitcoin #Ethereum #Altseason,@BTCfuel,/BTCfuel/status/1509224874207817731,False
2022-03-30 17:42:48,#Bitcoin looks like its Bull Flagging on the smaller time frame,@MatthewHyland_,/MatthewHyland_/status/1509224638286598151,True
2022-03-30 17:41:47,#BITCOIN BREAKING BULLISH,@rovercrc,/rovercrc/status/1509224380605341714,True
2022-03-30 17:41:11,Please check it out because #Bext is next  https://bytedex.io/about-us  #Bext #ByteExchange @k_schellinger @abeshkov @hellman1908 @BalalaikaCr3w @roscomnadzor @github @kyprizel #Crypto  #Bitcoin,@ebru_korcan,/ebru_korcan/status/1509224232370245641,False
2022-03-30 17:39:23,Replying to @Excellion,@PaintingBitcoin,/PaintingBitcoin/status/1509223778936569864,False
2022-03-30 17:39:07,"Started collecting $LUNA in the late Jan 2022 around $60-ish.  Staked, left it untouched.   As long as more and more people stake $UST or use it, LUNA will continue to grow.  *They just gained the world’s attention by buying #bitcoin at a large scale.",@bitcoinmalaya,/bitcoinmalaya/status/1509223710267686914,False
2022-03-30 17:36:34,"Is #bitcoin’s bullish momentum due to its usefulness, as exposed by the war in Ukraine? Is it due to #TerraUSD using $BTC as a reserve asset?  @NWL digs deep on narrative vs. market structure.",@CoinDesk,/CoinDesk/status/1509223068295696390,False
2022-03-30 17:14:41,#BITCOIN ABOUT TO BREAK BULLISH!!,@rovercrc,/rovercrc/status/1509217561879224328,True
2022-03-30 17:12:48,Yearly open has been frontruned so far and price is holding well above W/O.  I think a restest of 48k (local highs) is next.  #Bitcoin,@inmortalcrypto,/inmortalcrypto/status/1509217089705361421,True
2022-03-30 17:11:30,I fully endorse @brucefenton for United States Senate and recommend that the 17k+ people who voted for me for this seat in 2016 consider voting for Bruce.   #nhpolitics #Senate #ravencoin #rvn $rvn #bitcoin #BTC,@AaronRDay,/AaronRDay/status/1509216761777995796,True
2022-03-30 17:11:04,"$ZIL / USD - #ZIL #Zilliqa   Incredible move, breaking beyond orange resistance  A Monthly Close above orange could set ZIL up for a retest of orange next month  #BTC #Crypto #Bitcoin",@rektcapital,/rektcapital/status/1509216651828469774,False
2022-03-30 17:09:37,This man must be stopped. It’s getting  out of hand. Turn yourself in now @RichardHeartWin! RIP @PeterMcCormack @PeterSchiff @GhostofSvetski. #HEX #Hexicans #PulseChain #PulseX #Crypto #Bitcoin,@CaliHexican,/CaliHexican/status/1509216288744173569,False
2022-03-30 17:08:46,The petrodollar system post 1971 has allowed the United States to live far beyond its means for 50+ years. The day of reckoning is here and it's time for #Bitcoin,@mikealfred,/mikealfred/status/1509216075023413250,True
2022-03-30 17:05:45,"Twitter has @verified almost every moon boy scammer on CT, yet refuses to verify me. Why? Because I tweet the truth about #Bitcoin, which they don't like!",@WhaleWire,/WhaleWire/status/1509215312608120837,False
2022-03-30 17:04:05,"Based on @terra_money's current #Bitcoin purchase program, they will be buying around $130M a day until 22 April 2022.  This is the biggest institutional Bitcoin buy program we have ever seen, and it should last at least another 3 weeks.  Read more below...",@caprioleio,/caprioleio/status/1509214896990429184,True
2022-03-30 17:02:56,#Bitcoin represents the great exodus of capital from analog assets in physical space to digital assets in cyberspace to escape circumstances that are both toxic and parasitic to the human condition.,@saylor,/saylor/status/1509214605066833920,True
2022-03-30 17:00:17,"Ask not what #Bitcoin can do for you, ask what you can do for #Bitcoin.",@Dennis_Porter_,/Dennis_Porter_/status/1509213937165746178,True
2022-03-30 17:00:10,Buying $SAITO now is like buying #Bitcoin in 1995,@swaptoshi,/swaptoshi/status/1509213909995171851,False
2022-03-30 17:00:01,Do you panic sell your #altcoins when #Bitcoin drops? ,@Bitcoinsensus,/Bitcoinsensus/status/1509213870530961410,True
2022-03-30 16:59:41, #SendMoneySmarter with $TEL/#Telcoin…   #DeFi #Crypto #Cryptocurrency #TelFam #Kucoin #Binance  #Ethereum #BTC #Bitcoin #ETH #Ethereum #Blockchain #Stripe #PayPal #Square #Kraken #Coinbase #Gemini #CryptoNews #CryptocurrencyNews #TEL,@__CaptainCrypto,/__CaptainCrypto/status/1509213788217749508,True
2022-03-30 16:58:41,#Bitcoin was at $1000 5 years ago. I believe in 5 years we will be above $1‘000‘000!,@MMCrypto,/MMCrypto/status/1509213536244879368,True
2022-03-30 16:56:39,If you price your retirement portfolio in dollars you're doing great.  Price it in #Bitcoin... not so much.,@real_vijay,/real_vijay/status/1509213023377887235,False
2022-03-30 16:55:59,Wednesdays #Bitcoin cartoon: #75 Miners Secure The Bitcoin Network.  Inspired by @Breedlove22 and @JeffBooth on the What Is Money podcast | Booth series. I'm Looking forward to their Discussions @TheBitcoinConf next week! Maybe get a few signatures. #bitcoinart #bitcoin2022,@BitcoinCartoons,/BitcoinCartoons/status/1509212856687812613,False
2022-03-30 16:55:23,"Policymakers in , , and Europe intentionally chose to inflate property values at the expense of ignoring inflation.  Now it's out of control, they're out of firepower, and supervillain countries are positioned for currency superiority. Empires die by greed.  #bitcoin",@StephenPunwasi,/StephenPunwasi/status/1509212706213179393,True
2022-03-30 16:51:11,What happened @BitcoinMagazine to the @RichardHeartWin interview??  Why did you delete it!???  #Bitcoin #HEX #Pulsechain #PulseX,@Hexologist31,/Hexologist31/status/1509211649181290497,True
2022-03-30 16:32:49,Replying to @wef @PDonovan_econ and @UBS,@JanWues,/JanWues/status/1509207028316741644,False
2022-03-30 16:32:40,"#Bitcoin supporters want it to be a store of value & modern gold standard, then get salty when @terra_money uses it to support $UST?  I don't get it... $LUNA to the moon ",@lunaterraluna,/lunaterraluna/status/1509206989838041088,False
2022-03-30 16:30:26,"Unpopular Fact: #Bitcoin is the ultimate shitcoin.  - Handles 3/tx per second - Can't scale at all - Stuck on PoW (destroys environment) - Manipulated by Tether - 0.01% control 98% of Supply - Nobody in El Salvador uses it  - Mining monopoly by 8 firms - High fees, slow tx time",@WhaleWire,/WhaleWire/status/1509206424827707406,False
2022-03-30 16:30:00,LATEST: Michael Saylor's MicroStrategy has closed a $205M bitcoin-collateralized loan to buy MORE #Bitcoin   IYKYK ,@kyle_chasse,/kyle_chasse/status/1509206318011207680,True
2022-03-30 16:27:18,"with terra, #bitcoin could get a L2, underlining its role as a reserve currency by backing up defi applications + other uses cases  the future of crypto = multi-chain   the gold standard for stablecoins is #BTC, not fiat and unknown securities like $USDC $USDT  => $UST is the way",@YodaResearch,/YodaResearch/status/1509205637321871364,True
2022-03-30 16:26:54,#Bitcoin Dominance  Altcoins showing big strength,@Sheldon_Sniper,/Sheldon_Sniper/status/1509205538185306113,True
2022-03-30 16:24:04,"El Salvador: ""To The Place We Want To Be."" (@stacyherbert @nayibbukele) @Bitcoinbeach @HopeHousesv @romanmartinezc #Bitcoin",@SwizzHodl,/SwizzHodl/status/1509204824813969414,False
2022-03-30 16:24:02,#Bitcoin at a Slight Bull Pause on Daily MRI Top + 200 Day SMA!,@ToneVays,/ToneVays/status/1509204814395228162,True
2022-03-30 16:21:06,The trade-offs of using ltc over btc are becoming more minimal by the day.  As these network effects on LTC continue to grow so does it's utility.  #Bitcoin #Litecoin,@WLitecoin,/WLitecoin/status/1509204078051487746,False
2022-03-30 16:20:58,Come have a listen to @lopp do another round on the pod for #Bitcoin wallet security and general practices for preserving personal privacy:,@crypto_voices,/crypto_voices/status/1509204043255758855,True
2022-03-30 16:19:56,"gm, I wrote a thing!  This is the first step in creating a robust visual design system for @unchainedcap's #bitcoin native products  Lots more coming this year for our clients  ",@SahilC0,/SahilC0/status/1509203783947071499,True
2022-03-30 15:58:59,WATCH: Michael Saylor bullish about Apple like he is bullish about #Bitcoin now.   Sometimes you just know.  Better do something about it ,@BTC_Archive,/BTC_Archive/status/1509198510880702470,True
2022-03-30 15:55:51,"""Bitcoin is the tide that is rising"" - @csentropy on the future of #Bitcoin   ""A rising tide lifts all boats"" - @martindale on supporting fellow #BUIDL -ers in the BTC ecosystem",@portal_finance,/portal_finance/status/1509197724771627013,False
2022-03-30 15:52:03,BLOOMBERG: iPhone could be the tool that on-boards millions of people to #Bitcoin and crypto.,@BTC_Archive,/BTC_Archive/status/1509196765827940352,True
2022-03-30 15:50:00,This one is for all you long-term HODL'ers!  The percentage of profitable days simply holding Bitcoin is now back above 95%.  Long-term thinking for the win.  #HODL #Bitcoin,@PositiveCrypto,/PositiveCrypto/status/1509196250507210754,True
2022-03-30 15:48:07,"The #ECB still printing money while we record the highest inflation in over 40 year is not only reckless, but clearly incompetent. #Bitcoin.",@Justdoitalex,/Justdoitalex/status/1509195778065108993,False
2022-03-30 15:47:54,"Friend: ""If I had bought #Bitcoin in 2015, I'd be rich""  Me: ""So jump in now so you're not still saying that in 2032!""",@jaygould,/jaygould/status/1509195721106501642,True
2022-03-30 15:47:29,New Rekt Capital Bitcoin Newsletter is out now   I share my perspective on this new #BTC uptrend  Feel free to sign up:  https://rektcapital.substack.com/p/bitcoin-the-new-uptrend…  $BTC #Crypto #Bitcoin,@rektcapital,/rektcapital/status/1509195619675557902,False
2022-03-30 15:46:51,I wonder how many campaigns by #Greenpeace are flawed like the one for a code change in #Bitcoin.   1. the reason for the critical condition of our nature is the Fiat system with its need for permanent growth,@AnitaPosch,/AnitaPosch/status/1509195459549618187,True
2022-03-30 15:46:44,There’s no other way to hedge against hyper inflation and tyranny than #bitcoin,@gideonheilpern2,/gideonheilpern2/status/1509195428889341952,False
2022-03-30 15:45:30,The latest #BlockstreamBits with @MWietersheim covers:   What is hyperbitcoinization?  What are the benefits?  @Liquid_BTC's role   The future of #Bitcoin adoption  Be sure to like and subscribe to our Youtube channel to get the latest content!  https://youtu.be/FN1DEssYmE4,@Blockstream,/Blockstream/status/1509195119622336512,True
2022-03-30 15:45:22, The largest #Bitcoin conference in history starts in 1 week! ,@BitcoinMagazine,/BitcoinMagazine/status/1509195086248267780,False
2022-03-30 15:45:05, 2022 is the YEAR of @SmartBCH   The biggest #BCH event of the year  http://hacksmart.org   #Crypto #BitcoinCash #Cryptocurrency #Bitcoin,@CoinRiot,/CoinRiot/status/1509195013380579331,False
2022-03-30 15:45:03,"A huge purchase of $139 million worth of #bitcoin by @terra_money makes its wallet thicker.   By holding a total of 32K BTC, Terraform Labs will pass @Tesla as the second-largest holder, according to @BTCtreasuries.",@Cointelegraph,/Cointelegraph/status/1509195005054836739,True
2022-03-30 15:30:14,NEW #FEG ARTICLE out @YahooFinance. Go  and learn about the latest development news!  https://finance.yahoo.com/news/feed-every-gorilla-announcing-next-130900841.html…  #crypto #bitcoin #Ethereum #bsc #defi #BSCGem #blockchain #defi #FEGex,@SatoriiSan33,/SatoriiSan33/status/1509191278063403010,False
2022-03-30 15:30:05,Next price increase is in 3 days.  Save up to 40% when you pay in #Bitcoin!,@TheBitcoinConf,/TheBitcoinConf/status/1509191237580079108,False
2022-03-30 15:27:43,"#Bitcoin is quite boring in the last 24 hours, isn’t it ",@rovercrc,/rovercrc/status/1509190641611415552,True
2022-03-30 15:26:46,"If #bitcoin moves with #klever, the % could double! ",@SamTheCarpetMan,/SamTheCarpetMan/status/1509190406235328514,True
2022-03-30 15:25:51,Congratulations to @DWildcatters for kicking off an amazing conference! Thank you to Cully and @CrusoeEnergy for an awesome first keynote!!! #conference #energy #oilandgas #bitcoin,@dkgrauer,/dkgrauer/status/1509190174412095488,False
2022-03-30 15:21:49,The EU wants to make it ILLEGAL to own your #Bitcoin  This is essentially a ban on property rights in the digital sphere. It means you are ALWAYS subject to someone’s approval for anything. Their argument is that “allowing you” to own your money means you might “launder” it.,@TheGuySwann,/TheGuySwann/status/1509189159994511361,True
2022-03-30 15:18:15,Someone fixed the flawed #Bitcoin Greenpeace video.  The result is awesome.,@billbarhydt,/billbarhydt/status/1509188262362943508,True
2022-03-30 15:17:11,#BITCOIN SLAPS INFLATION | DO KWON BUYS MORE,@CryptosR_Us,/CryptosR_Us/status/1509187991994052609,True
2022-03-30 15:16:33,"BREAKING: $1,000,000,000 unbacked $USDT has been magically printed out of thin air to artificially prop up #Bitcoin's price.",@WhaleWire,/WhaleWire/status/1509187833529045002,False
2022-03-30 15:14:20,$UST buying more #bitcoin.   Probably nothing.,@davidgokhshtein,/davidgokhshtein/status/1509187276315799555,True
2022-03-30 15:01:31,Replying to @paultang,@Printer_Gobrrr,/Printer_Gobrrr/status/1509184050749186048,False
2022-03-30 15:01:08,I vote for #Bitcoin,@cryptojack,/cryptojack/status/1509183952640221191,True
2022-03-30 15:00:26,Announcing  Nadav Kohen as a #Bitcoin2022 speaker!  @nadav_kohen is a contributor to the DLC specification & the maintainer of the open source bitcoin-s library at Suredbits. He's primarily interested in the application of signature variants & other cryptography to #Bitcoin apps.,@TheBitcoinConf,/TheBitcoinConf/status/1509183779079966727,False
2022-03-30 15:00:00,"Opera browser integrates #Bitcoin, #Solana, Polygon and five other blockchains. ",@Bitcoinsensus,/Bitcoinsensus/status/1509183667377254407,True
